SEX ,BT ,SPINFINE ,yWool ,yearlingAGE ,AdultAge   ,Dag  ,CCov ,BDWR ,Pregnancy ,BCS ,Weight  ,DryWt ,Rain ,Temp ,AdultWool
2,3,26.7,3.2,441,371,1,4,1,0,2.7,40.5,0.89,1.14,7.35,4.9
1,2,18.2,6.4,462,219,1,5,2,2,3,55.4,1.49,0.84,8.76,2.5
2,3,18.1,2.5,467,371,1,5,2,1,2.5,30.2,0.72,1.49,9.77,4.2
1,2,14.9,3.1,325,369,2,4,2,2,2.5,34.5,1.02,1.04,12.31,6.6
2,2,17,3.9,299,365,1,4,2,2,2.7,50.4,0.81,1.84,14.3,8.3
2,1,16.5,3.35,351,346,4,4,1,2,3,44.5,1.32,1.84,8.56,4.6
2,1,16,2.9,388,279,2,2,2,1,3.5,50.9,0.93,1.58,6.04,3.1
2,1,14.8,3.32,311,370,1,2,3,0,2.7,40.7,1.91,2.19,10.11,4.9897
2,1,15.6,2.85,367,355,2,4,1,0,3.3,34.2,1.34,1.83,8.27,3.9
2,1,18.2,4.29,286,353,3,3,3,1,3,41,1.05,1.7,11.9,7.99
1,2,13.7,4.2,366,355,2,5,4,1,2,37.2,1.34,1.83,8.27,4.95
2,2,17.5,2.4,323,343,4,4,2,0,2.7,40.7,1.98,1.28,9.8,6.3
2,1,16.6,6.4,478,363,3,4,3,1,2.5,45.8,1.67,1.09,9.02,7
2,1,18.1,3.1,375,274,2,3,2,1,4,58.5,0.93,1.58,6.09,3.1
2,2,16.4,3.8,424,359,2,1,1,1,2.5,57.8,1.91,1.57,9.96,3.2
2,2,23.9,2.4,306,300,2,3,2,0,2.7,40.7,1.69,0.81,9.98,2.3
2,2,18.5,4.1,459,368,1,3,2,2,3.5,44.6,0.66,1.42,9.01,4.7
1,2,15.5,1.9,336,351,1,4,3,2,3,25.8,2.1,2.15,8.28,4.7
2,1,15,1.4,322,372,1,3,2,0,3,30.6,0.96,2.13,9.32,3.4
1,1,15.8,6.6,463,219,3,4,2,2,2.5,52.6,1.49,0.84,8.76,2.9
2,2,17.5,4,422,359,2,2,1,1,2.5,45.6,1.91,1.57,9.96,3.3
2,1,16.4,2.6,376,273,1,2,2,1,3.5,50.1,0.93,1.58,6.04,2.6
2,2,23.6,4.12,319,365,1,2,1,2,3,44.5,1.9,2.2,10.06,5.6197
2,2,15.8,3.06,323,349,1,2,4,1,2.5,34.1,1.18,1.52,10.82,4.811
2,1,14.8,2.9,327,375,4,4,4,1,2,28.2,2.17,2.52,8.19,4.5
2,1,15.7,4.2,404,321,3,3,1,1,3.7,54.9,0.97,1.41,7.21,3.9
2,1,25.5,3.6,333,359,2,3,1,1,4.5,63.9,0.71,2.56,8.67,4.4
2,2,21.8,2.99,330,349,1,4,1,2,3,43.3,1.18,1.52,10.82,4.749
2,2,18.6,4.9,422,372,1,1,3,1,2.5,37,1.89,1.22,9.11,4.4
2,1,17,1.6,326,372,1,4,2,0,2,19.2,0.96,2.13,9.32,3.6
2,2,17.5,2.6,323,343,2,3,1,0,3,41.7,1.98,1.28,9.8,4.7
2,2,17.2,3.2,390,280,1,2,3,1,3.5,51.9,0.93,1.58,6.09,4.2
2,1,15.8,3.2,301,331,5,5,4,1,2.5,28,2.95,2.16,9.49,5
2,2,16.3,4.39,286,353,3,2,2,3,3,41,1.05,1.7,11.9,7.93
2,1,14.6,1.9,372,280,2,3,2,1,3.5,50.3,0.93,1.58,6.15,2.3
2,1,19.5,3.8,422,359,1,1,1,1,3,45.5,1.91,1.57,9.96,2.8
2,2,13,1.2,326,360,2,3,3,1,3,19.2,0.96,2.13,9.32,3.2
2,2,17.3,4.4,421,359,2,2,1,1,2.5,54.2,1.91,1.57,9.96,4.2
2,1,15.4,2.3,320,360,1,4,3,1,2.5,24.6,0.96,2.13,9.32,4.1
2,1,21.9,2.7,321,371,3,1,1,1,3,40,2.15,2.51,8.28,3.2
2,3,22.7,3.3,341,348,1,4,1,0,4.5,45.5,1.42,1.05,11.78,3.4
2,2,25.6,3.7,426,372,1,1,1,1,3,50.2,1.89,1.22,9.11,3.7
2,3,15.1,2.3,322,375,1,4,2,1,4,57.9,0.72,2.6,8.92,4.6
2,1,13.5,2.3,324,369,2,4,4,1,2.5,32.5,1.02,1.04,12.31,4.9
2,1,17,4.3,338,349,2,4,4,1,2,27.4,1.43,1.08,11.78,6.7
2,2,16.3,4.1,307,354,3,4,3,2,3,41.2,0.86,1.53,13.78,9.4
1,2,16.7,4,334,373,1,5,4,1,4,62.3,1.51,1.63,11.56,6.6
1,1,15.7,3.4,353,346,5,4,2,2,3.5,53.9,1.32,1.84,8.56,4
2,4,18.9,4.5,299,370,2,3,2,2,3,44.6,1.68,2.17,13.4,6.4
2,1,17.2,3.6,326,375,2,2,3,1,3,36.4,2.17,2.52,8.19,4.7
2,2,17,3.2,323,349,2,3,4,0,2.5,25.8,1.18,1.52,10.82,5.173
2,1,13.6,3.45,368,355,1,4,2,1,3.5,49.7,1.34,1.83,8.27,2.65
2,2,14.6,2.2,393,273,1,2,2,0,3,29.8,0.96,1.18,6.14,3.7
2,2,14.1,2.91,324,350,3,4,3,0,2.5,25.8,1.18,1.54,10.82,4.944
2,1,22.1,3.8,341,348,1,4,1,1,4,54.5,1.42,1.05,11.78,4.9
1,3,17.2,4,328,374,1,4,3,2,3.5,53.9,1.51,1.63,11.56,6.4
2,1,19.5,2.7,373,274,3,3,1,1,4,57.5,0.93,1.58,6.15,2.4
2,1,20.9,2.95,332,349,1,4,1,0,2.7,40.5,3.62,2.63,9.14,4.25
2,1,15.2,2.3,321,375,2,4,2,1,3.5,49.7,0.72,2.6,8.92,4.6
2,1,16.4,3.55,349,346,3,4,2,2,3.5,52.6,1.32,1.84,8.56,4.6
2,1,15.3,2.2,317,375,2,5,3,1,4,59.5,0.72,2.6,8.92,5
2,1,16,2.6,292,376,3,4,3,1,4,60.1,1.78,2.59,8.48,4.6
1,1,16,2.48,316,362,1,5,3,2,3.5,41,0.93,1.04,10.75,6.0943
2,1,14.4,2.45,369,355,2,4,3,1,2.7,32.4,1.34,1.83,8.27,3.7
1,1,14.2,3.7,457,368,3,3,2,1,2.5,35.6,0.66,1.42,9.01,4.4
2,2,17,5.4,299,370,2,4,2,2,3,44.7,1.68,2.17,13.4,8.6
2,2,16.3,3.5,463,371,4,5,3,0,3,42.4,0.72,1.49,9.77,4.3
2,1,18.4,4.3,417,372,2,2,2,0,3,48,1.89,1.22,9.11,5.1
2,2,15.9,2,393,273,1,2,2,0,3,30.4,0.96,1.18,6.14,3.6
2,2,25.2,3.8,340,348,2,4,2,0,3.5,38.5,1.42,1.05,11.78,5.8
2,1,14.8,2.6,318,375,1,3,2,2,4.5,66.9,0.72,2.6,8.92,4.6
2,1,16.5,1.7,376,279,2,3,2,0,3.5,48.3,0.93,1.58,6.09,2.4
2,2,21.5,3.16,329,349,1,4,2,1,3.5,37.8,1.18,1.52,10.82,4.564
2,1,17.4,3.6,394,279,2,2,1,1,3.5,49.3,0.93,1.58,6.09,3.3
2,3,18.8,5,302,370,2,4,2,2,3,44.7,1.68,2.17,13.4,8.4
2,2,17.3,3.7,306,352,1,4,3,1,3,49.2,1.53,2.27,12.85,6.5
2,1,15.3,2.4,371,273,1,2,3,1,3,34.4,0.96,1.18,6.14,3
2,2,17.5,3.8,426,359,3,2,5,0,2.5,50.2,1.91,1.57,9.96,3.8
2,1,12.8,3.7,350,346,2,4,2,0,3.5,48.1,1.32,1.84,8.56,4.05
2,2,16.7,4.5,470,363,3,2,1,2,2.5,45.6,1.67,1.09,9.02,5.6
2,1,15.9,2.6,394,273,1,2,2,2,2.5,31,0.96,1.18,6.14,3.2
2,2,17.9,3.44,307,370,1,4,4,0,3.5,48.8,2.46,3.13,10.22,5.672
2,2,15.6,5.3,304,388,2,4,5,1,3.5,32.9,1.02,0.84,11.96,12.7
2,1,13.8,1.8,396,273,1,2,2,2,2.5,24.8,0.96,1.18,6.14,3.7
2,1,16.3,3.34,327,350,2,2,3,1,2.5,32.2,1.18,1.54,10.82,5.261
1,1,15.2,3.8,323,375,4,3,4,1,2,31.2,2.17,2.52,8.19,5.3
2,1,14.7,2.2,394,273,2,3,2,2,2.5,26.2,0.96,1.18,6.14,3.7
1,2,15.8,2.6,320,343,2,4,3,0,2.5,40.3,1.98,1.28,9.8,6.1
2,1,21.8,3.51,324,367,1,4,1,1,2.5,38.2,0.99,1.07,10.15,3.77
2,2,24,4.3,292,361,2,3,1,1,3.5,50.8,1.29,1.54,11.22,6.19
2,2,30.1,1.95,333,349,2,4,1,1,3,42.8,3.62,2.63,9.14,2.9
2,1,15.1,2.1,326,359,1,4,4,1,3.5,19.6,0.96,2.17,9.29,4.1
1,2,14.8,2.55,323,366,1,5,3,2,3,24.9,0.99,1.07,10.15,4.74
2,3,18.2,5.2,464,366,2,5,1,1,3,56.2,1.49,0.84,8.76,4.5
2,1,26.3,3.2,379,274,3,2,1,1,4,57.5,0.93,1.58,6.15,3
2,1,16.4,2.77,315,362,1,5,4,2,2.5,32.4,0.93,1.04,10.75,7.951
2,2,14.8,3.11,322,366,1,5,2,2,2.5,26.1,0.99,1.07,10.15,5.18
2,3,24.3,4.32,312,369,1,4,2,0,3,41.9,2.47,3.12,10.22,5.491
2,1,17.7,3.3,397,279,3,2,2,2,3.5,53.1,0.93,1.58,6.09,3.3
2,1,15,3,319,343,2,4,2,1,2.7,41.1,1.98,1.28,9.8,4.6
2,3,16.3,1.9,327,362,1,5,1,1,3,28.2,2.15,2.23,8.8,3.6
2,2,15.9,2.2,296,373,2,4,3,1,3.5,51.9,1.8,2.54,8.43,5.8
1,1,16.6,6.2,460,219,2,5,1,1,2.5,58.6,1.49,0.84,8.76,2.5
2,2,15.6,5.2,469,371,4,5,4,2,2.5,43.4,0.72,1.49,9.77,5.9
2,1,16.3,3.2,396,280,2,2,3,1,3,44.3,0.93,1.58,6.15,2.9
2,1,14.8,2.78,321,366,1,5,2,1,2.5,21.3,0.99,1.07,10.15,4.43
2,2,15.6,3,321,343,2,4,3,0,2.5,39.8,1.98,1.28,9.8,5.4
2,2,16.6,4,424,359,1,1,2,1,2.5,49.2,1.91,1.57,9.96,3.9
2,1,22.4,3.55,368,355,1,3,1,1,4.3,62.7,1.34,1.83,8.27,3.3
1,3,17.2,3.1,436,371,1,4,2,2,2.7,41.3,0.89,1.14,7.35,6.4
1,3,16.2,2.9,289,379,1,3,3,2,2,38.5,0.99,1.09,11.11,6.4
2,2,19,4.5,290,362,1,3,2,1,3,39,1.29,1.54,11.22,8.41
2,1,15.6,2.6,393,270,1,2,1,1,2.5,34.2,0.96,1.18,6.14,3.1
2,1,22.9,2.9,397,274,2,2,1,1,3.5,49.3,0.93,1.58,6.15,2.7
2,1,17.2,4.3,468,371,1,4,3,1,2.5,30.4,0.72,1.49,9.77,5.5
2,1,27.4,5,308,354,2,3,2,2,3.5,58.4,0.86,1.53,13.78,8
2,2,16.5,3.4,340,348,1,4,2,2,3,37.8,1.42,1.05,11.78,6.3
2,2,18.5,2.8,320,343,4,4,3,1,2.7,41.1,1.98,1.28,9.8,6
2,2,17.8,5.1,437,371,1,4,2,1,2.5,40,0.89,1.14,7.35,6.5
2,2,23.8,1.9,330,361,1,4,1,1,2,34,2.15,2.23,8.8,3.3
2,2,18.7,1.7,330,361,2,3,1,0,2,23.2,2.15,2.23,8.8,2.9
2,2,16.3,4.4,456,368,2,3,3,0,2.5,33,0.66,1.42,9.01,4.1
2,2,21.3,3.4,421,359,2,2,1,1,2.5,55.4,1.91,1.57,9.96,3
2,2,18.8,3.15,284,353,2,2,1,0,3,48,1.05,1.7,11.9,5.09
2,2,22.6,3.2,394,274,2,2,1,2,4,61.1,0.93,1.58,6.15,3.3
1,2,15.2,4.81,285,353,3,2,2,1,3,36,1.05,1.7,11.9,9.26
2,2,24.9,4.3,310,351,2,3,1,2,4,60.7,1.54,2.32,12.85,4.7
2,2,16,3,306,364,3,5,3,2,3,36.2,1.15,0.98,11.57,7.8
1,1,16.5,3.7,320,343,3,5,2,2,2.7,41.3,1.98,1.28,9.8,7
2,2,14.7,2.89,328,349,2,5,3,0,2,25.6,1.18,1.52,10.82,4.461
1,2,20.4,4.8,359,299,1,2,3,1,3,46.1,1.61,1.19,10.43,5.3
2,2,26.9,3.9,437,371,2,1,4,0,2.5,39.9,0.89,1.14,7.35,7.1
1,1,16.3,3.5,313,414,3,3,3,2,2.7,43,1.59,1.09,8.54,6.6
2,1,23.7,2.5,319,371,2,4,2,2,3,37.2,2.15,2.51,8.28,3.4
2,1,15.8,3.31,322,366,1,5,3,0,3,24.1,0.99,1.07,10.15,4.58
2,1,15.8,2,304,300,1,2,4,0,2,39.4,1.69,0.81,9.98,2.6
2,1,16.2,3.49,279,374,1,3,2,1,2.5,38.4,1.76,2.76,11.06,7.2
2,1,20.1,5.2,417,359,2,2,1,0,2.5,55.6,1.91,1.57,9.96,4.2
2,2,18.7,4.8,422,359,1,1,1,1,2.5,56.6,1.91,1.57,9.96,4.7
2,1,29.6,4.3,420,359,2,2,1,1,3,65.6,1.91,1.57,9.96,3.4
2,2,17.5,5.2,427,359,1,4,2,1,2.5,53.2,1.91,1.57,9.96,4.3
2,1,18.1,6.2,422,359,1,1,2,1,3,53.8,1.91,1.57,9.96,4
2,1,17.1,3.5,324,369,1,3,2,2,2.5,38.5,1.02,1.06,12.3,6.4
2,2,25.1,2.9,334,359,2,3,2,1,3.5,49.7,0.71,2.56,8.67,4.2
2,2,26.6,3.3,321,343,3,5,1,0,2.7,40.5,1.98,1.28,9.8,5.1
1,1,15.8,2.2,336,352,1,4,1,3,3.5,33.6,2.1,2.15,8.28,4.3
2,2,19.9,2.4,374,273,1,2,2,2,3,37.6,0.96,1.18,6.14,3.3
2,2,18.2,5.1,299,371,2,4,3,2,3,45.1,1.68,2.17,13.4,8.7
1,1,18,6.5,465,219,1,4,2,2,2.5,46,1.49,0.84,8.76,2.7
2,1,27.3,5.4,463,366,1,5,1,1,3,49.2,1.49,0.84,8.76,4
1,1,14,2.4,334,352,2,3,2,1,3,32.8,2.1,2.15,8.28,3.9
2,1,15.3,2.81,322,350,3,3,4,1,2.5,28.1,1.18,1.54,10.82,5.302
2,1,16.2,3.9,303,388,2,4,4,2,3,37.4,1.02,0.84,11.96,9.4
2,2,25.7,2.6,334,359,1,2,1,1,4.5,63.7,0.71,2.56,8.67,5
2,3,23.7,5.2,421,359,2,2,2,1,2.5,57.6,1.91,1.57,9.96,4.9
2,2,21.2,3.6,299,366,1,3,2,2,3.5,70.2,0.81,1.84,14.3,6.5
2,1,15.1,3.8,302,388,2,4,4,1,3.5,32.1,1.02,0.84,11.96,7.9
2,1,23.2,2.9,325,371,2,4,2,2,2.5,34.2,2.15,2.51,8.28,4.4
2,1,14.8,2.6,371,278,2,3,2,1,3,43.3,0.93,1.58,6.04,2.3
1,2,13.9,2.4,324,375,5,3,3,2,2,26.4,2.17,2.52,8.19,3.7
2,1,16.8,2.8,397,280,4,4,2,2,3.5,53.9,0.93,1.58,6.09,3
2,1,13.9,2.3,371,280,2,3,3,1,4,60.1,0.93,1.58,6.15,2.9
1,1,15.1,2.7,336,352,1,3,2,1,2.5,33.6,2.1,2.15,8.28,3.5
1,2,16.6,2.3,337,351,1,3,2,1,3,30.2,2.1,2.15,8.28,4
2,2,25.3,4.29,325,367,1,4,3,0,3,40.7,0.99,1.07,10.15,5.12
2,3,20.8,2.1,305,300,4,4,2,1,3,43.7,1.69,0.81,9.98,1.7
2,1,16.2,2.91,318,362,1,5,4,2,3,38.2,0.93,1.04,10.75,7.426
2,1,25.4,4.5,299,366,1,3,1,0,3,61.4,0.81,1.84,14.3,7.3
2,2,16.6,4.9,298,365,1,4,3,1,3,42.8,0.81,1.84,14.3,9.6
2,1,19.6,5.3,301,370,2,3,2,0,3,41.8,1.68,2.17,13.4,8.7
1,2,16.8,3.5,334,374,1,4,2,2,4,62.3,1.51,1.63,11.56,6.7
2,2,14.4,3,306,388,2,4,3,1,3,31.4,1.02,0.84,11.96,7.4
2,2,16.4,3.2,322,375,3,2,3,1,2.5,28.2,2.17,2.52,8.19,4.3
2,1,18.6,5.5,475,363,5,4,1,1,2.5,40.6,1.67,1.09,9.02,3.6
1,2,16.2,4.9,300,366,1,4,4,1,3,45.4,0.81,1.84,14.3,8.1
2,2,28.7,2.6,288,380,1,2,2,1,3.5,44.5,0.99,1.09,11.11,4.6
2,1,21,6.1,458,366,1,5,1,1,2.5,50.4,1.49,0.84,8.76,4.6
2,1,15.5,2.8,322,343,1,2,3,1,2.7,41.1,1.98,1.28,9.8,5.2
2,2,17.4,4.7,300,370,2,4,3,2,3,45.1,1.68,2.17,13.4,8.5
2,2,16.8,4.2,421,372,1,1,2,0,3,45.6,1.89,1.22,9.11,4.3
1,2,14.5,3.02,323,337,2,3,4,0,2.5,28.1,1.18,1.52,10.82,4.986
2,1,18.4,5.4,420,359,2,2,2,1,2.5,60.8,1.91,1.57,9.96,3.6
1,2,14.7,2.19,320,367,1,5,3,2,3,23.5,0.99,1.07,10.15,3.34
2,3,25.2,5.4,462,368,5,3,2,0,2.5,34.4,0.66,1.42,9.01,4.7
2,2,23.3,2.9,304,331,3,4,2,0,4,34,2.95,2.16,9.49,4
1,2,18,5.5,298,366,1,4,2,2,3,59.8,0.81,1.84,14.3,9.5
2,2,14,2.6,304,364,5,4,4,1,3,35.6,1.15,0.98,11.57,7.9
1,1,15.3,2.3,336,351,2,4,3,2,3,29.8,2.1,2.15,8.28,3.7
2,4,26,3.5,332,374,2,4,2,0,3,41.9,1.51,1.63,11.56,5.1
2,2,16.4,3.7,302,365,1,4,3,1,3,50.6,0.81,1.84,14.3,7.3
2,2,15.4,2.8,297,373,1,2,3,2,4.5,67.3,1.8,2.54,8.43,5.2
2,2,20.3,4.2,427,359,1,5,1,1,3,61.2,1.91,1.57,9.96,3
2,1,16.2,2.6,395,279,1,2,2,0,3,42.1,0.93,1.58,6.09,2.5
2,1,14.9,1.7,319,375,1,4,3,1,3.5,51.5,0.72,2.6,8.92,4.4
2,2,15.1,3.71,322,350,4,4,4,0,2,22.7,1.18,1.54,10.82,5.369
2,2,17.3,3.4,458,368,2,3,1,0,2.5,39.2,0.66,1.42,9.01,3.7
1,1,14.9,1.96,325,366,1,4,2,2,2.5,26.9,0.99,1.07,10.15,3.4
2,1,26.8,2.54,321,362,1,4,1,0,4.5,48.4,0.93,1.04,10.75,5.4931
2,2,18.3,2.8,315,362,1,4,4,2,3,35,0.93,1.04,10.75,7.114
2,1,13.3,1.7,323,375,2,4,2,1,2.5,25.8,2.17,2.52,8.19,2.9
1,1,14.9,2.6,308,364,1,3,2,1,3.5,48.2,1.15,0.98,11.57,5
2,1,13.9,2.6,369,355,2,4,2,1,2.5,34.8,1.34,1.83,8.27,4.05
2,2,14.8,2.53,323,366,1,5,3,1,3.5,26.5,0.99,1.07,10.15,4.7
2,1,14.2,5.3,458,368,3,3,2,0,2.5,42.2,0.66,1.42,9.01,4.9
2,1,17.9,2.8,292,376,3,4,3,1,4.5,65.3,1.78,2.59,8.48,5.8
2,2,20.5,1.5,325,361,2,4,1,0,3,28,2.15,2.23,8.8,3.1
1,2,16.3,3.03,323,338,3,3,4,1,2.5,27.9,1.18,1.54,10.82,5.319
2,2,26.4,2.6,322,371,3,3,2,2,3.5,40,2.15,2.51,8.28,3.6
2,2,16.6,4.1,422,372,1,1,2,1,2.5,43,1.89,1.22,9.11,3.8
2,1,22.7,3.95,372,355,5,4,1,2,4,60.9,1.34,1.83,8.27,3.4
2,2,17.5,4.9,466,371,2,5,3,1,2.5,36,0.72,1.49,9.77,6.4
2,2,23.4,3.55,405,321,3,4,2,1,3.3,46.9,0.97,1.41,7.21,3.2
2,1,19.7,4.1,422,359,1,1,2,0,2.5,58.6,1.91,1.57,9.96,5.7
1,2,17.6,5,299,370,2,3,2,1,3.3,47.3,1.68,2.1,13.38,8.7
1,1,14.9,3.2,366,355,2,4,3,2,2,32.4,1.34,1.83,8.27,4.25
1,1,15.6,2.4,332,351,1,5,3,2,3,34.2,2.1,2.15,8.28,4.2
2,2,17.7,2.6,302,300,1,2,2,0,2.7,40.7,1.69,0.81,9.98,2.7
2,2,13.4,5.1,460,368,2,3,1,0,2.5,38.6,0.66,1.42,9.01,4.9
1,2,14.6,3.56,319,366,1,5,3,2,3,28.4,0.99,1.07,10.15,5.62
2,2,13.7,1.2,318,375,5,5,3,2,3,45.1,0.72,2.6,8.92,3.6
2,1,27.8,4.2,440,371,1,4,1,0,3,41.6,0.89,1.14,7.35,5.7
2,1,15.9,2.4,299,373,1,2,3,1,3.5,51.9,1.8,2.54,8.43,4
2,4,25.7,3.1,329,367,3,4,1,1,4,48.8,1.02,1.07,12.31,4.6
2,3,17,2.9,342,348,2,4,3,0,3,33.4,1.42,1.05,11.78,5.7
2,1,27.6,4.5,330,349,2,3,1,2,3.7,55.3,3.62,2.63,9.14,5.5
2,1,22.2,3.4,398,273,1,2,2,2,3.5,42.6,0.96,1.18,6.14,3.8
2,1,14.5,2,370,273,1,2,2,2,2.5,28.4,0.96,1.18,6.14,4.3
2,2,15.9,3,329,356,2,4,1,2,3.7,55.5,3.59,2.56,9.11,4.75
2,1,17.9,3,375,278,2,3,3,1,3,44.3,0.93,1.58,6.04,3.9
2,1,23.3,2.5,321,371,2,2,2,1,3.5,37.6,2.15,2.51,8.28,3.9
1,2,13.7,3.1,303,388,2,5,4,1,3.5,30.1,1.02,0.84,11.96,7.3
2,1,15,2.1,372,274,2,3,3,1,3,44.1,0.93,1.58,6.09,3
1,1,17.3,3.2,325,375,2,2,3,2,2,33,2.17,2.52,8.19,4.5
2,2,17.4,3.5,305,354,2,4,2,1,3,39.2,0.86,1.53,13.78,8.2
1,2,19.8,4.4,331,374,1,4,3,2,3,45.7,1.51,1.63,11.56,8.1
2,2,14.2,3.1,470,371,2,3,2,1,2.5,33.6,0.72,1.49,9.77,4.9
2,1,17.3,4.6,351,346,2,4,2,1,3.3,46.9,1.32,1.84,8.56,4.95
2,1,15.2,1.6,324,360,1,4,3,1,3.5,22.4,0.96,2.13,9.32,3.1
2,1,14.7,2,371,273,1,2,4,1,2.5,30.6,0.96,1.18,6.14,2.7
1,1,13.2,2.9,322,375,2,3,3,2,2,28.8,2.17,2.52,8.19,4.9
2,2,16.6,3.7,323,369,2,3,2,2,3,33,1.02,1.04,12.31,8.2
2,2,14.6,2.52,320,366,1,5,2,2,3,24.4,0.99,1.07,10.15,5.73
1,1,12.8,4.8,457,368,2,3,4,0,2.5,43.8,0.66,1.42,9.01,5
2,2,15.8,2.26,275,374,1,3,2,2,3.5,39,1.76,2.76,11.06,3.8
2,1,17.2,3.6,295,366,1,3,2,2,3,53,0.81,1.84,14.3,6.5
2,1,17.1,7.1,460,366,2,5,1,2,3,61.6,1.49,0.84,8.76,4.7
2,1,15.4,1.7,337,351,1,4,2,1,2.5,27.8,2.1,2.15,8.28,3.9
2,1,13.7,1.7,319,360,1,4,2,1,3,22.6,0.96,2.13,9.32,3.2
1,2,16.4,4.6,304,388,1,4,3,2,4,40.3,1.02,0.84,11.96,9.7
2,2,27.1,3.9,332,374,1,3,2,1,4,57.7,1.51,1.63,11.56,4.2
2,1,16.3,2.9,373,274,2,3,2,1,3.5,50.5,0.93,1.58,6.09,3.2
2,3,16.4,3.3,470,371,1,4,3,1,2.5,32,0.72,1.49,9.77,4.4
2,1,17.5,5,420,359,2,2,1,0,2.5,46.2,1.91,1.57,9.96,4.7
1,1,14.8,2.5,334,351,1,3,2,1,2.5,30.8,2.1,2.15,8.28,4.1
2,2,17.1,3.6,421,372,1,1,2,0,2.5,35.6,1.89,1.22,9.11,4.9
2,2,16.5,2.97,277,374,1,4,2,0,3,41.8,1.76,2.76,11.06,5.2
1,1,16.6,3.9,317,414,3,3,4,0,2.5,34.7,1.59,1.09,8.54,7.5
2,1,14.2,5.3,458,368,3,3,2,0,2.5,38,0.66,1.42,9.01,4.7
2,2,26,4.4,473,363,2,1,1,1,2.5,49.6,1.67,1.09,9.02,3.8
1,3,19.4,4.2,461,368,2,3,2,1,2.5,40.4,0.66,1.42,9.01,5.9
2,2,17.6,4,422,372,1,1,1,0,2.5,42.2,1.89,1.22,9.11,3.8
1,1,15.8,5.7,462,219,2,5,1,1,2.5,55.2,1.49,0.84,8.76,2.3
2,1,19,2.3,331,349,2,4,2,0,2.7,40.5,3.62,2.63,9.14,4.05
2,1,17,3.6,335,349,2,4,3,1,3.5,41,1.43,1.08,11.78,7.7
1,2,16.6,2,324,375,2,3,2,1,2.5,30.4,2.17,2.52,8.19,3.2
2,3,19.8,3.7,329,374,2,3,3,1,4,59.5,1.51,1.63,11.56,6.9
2,2,20.1,3.3,463,366,1,4,1,1,2.5,53.2,1.49,0.84,8.76,2.9
2,2,16,3.3,321,343,4,4,2,0,3,42.1,1.98,1.28,9.8,5.9
2,3,15.1,2.3,342,348,2,5,4,1,3,24.4,1.42,1.05,11.78,4.6
2,2,15.1,2.7,466,371,3,4,3,1,2.5,37.4,0.72,1.49,9.77,4.2
1,2,16,3.67,277,374,1,2,2,1,3.5,49.6,1.76,2.76,11.06,6.6
2,1,15.4,1.8,324,343,1,2,2,1,2.7,41.1,1.98,1.28,9.8,6.8
2,1,15.2,3.6,398,274,2,2,2,0,3.5,48.4,0.93,1.58,6.09,3.7
2,1,15.8,2.85,333,349,2,4,2,0,2.7,40.6,3.62,2.63,9.14,3.7
2,1,15.3,2.3,301,300,2,4,3,0,2.5,39.7,1.69,0.81,9.98,2.3
2,2,16.3,4.3,467,371,1,4,3,0,2.5,45.6,0.72,1.49,9.77,5.8
2,2,26,5.2,299,366,1,3,1,0,3,59.4,0.81,1.84,14.3,8.9
2,1,22.2,2.6,371,273,1,2,2,2,2.5,34,0.96,1.18,6.14,3
2,2,17,2.6,301,388,1,4,2,1,3.5,38.1,1.02,0.84,11.96,7
2,1,14.2,4.2,353,346,4,4,1,2,3.7,55.5,1.32,1.84,8.56,4.45
2,2,17.6,2.4,300,331,5,5,3,2,2.7,33,2.95,2.16,9.49,5.3
2,1,17.5,3.4,297,373,1,2,3,1,4.5,65.1,1.8,2.54,8.43,5.8
1,3,16.7,4.7,298,370,2,3,2,1,3,45.5,1.68,2.1,13.38,7.3
2,2,14.2,3.2,470,371,1,4,2,1,2.5,29.2,0.72,1.49,9.77,4.4
2,1,25.9,3.2,302,331,3,3,2,2,4,36,2.95,2.16,9.49,3.3
2,2,29.4,4.3,421,372,1,1,1,1,3,53.4,1.89,1.22,9.11,4.6
2,1,16.1,1.6,335,351,1,4,3,1,2.5,26.4,2.1,2.15,8.28,2.5
2,2,18.4,4.05,326,356,2,4,4,1,3.3,47.1,3.59,2.56,9.11,5.85
2,2,17,2.4,297,373,1,2,2,2,3.5,52.9,1.8,2.54,8.43,4.2
2,2,14,2.4,325,375,3,3,2,1,2,29.4,2.17,2.52,8.19,3.8
2,1,28.9,4.4,425,359,2,1,1,2,3,66.8,1.91,1.57,9.96,3.5
1,1,15.6,2.6,323,375,4,1,2,1,2.5,36.4,2.17,2.52,8.19,3.7
2,2,15.4,2.9,309,364,2,4,3,1,3,35.2,1.15,0.98,11.57,6.3
2,1,16.3,2.8,376,280,2,2,2,1,3.5,50.7,0.93,1.58,6.09,3.4
2,2,14.3,1.8,397,273,1,2,2,0,2.5,27.2,0.96,1.18,6.14,3.3
2,2,18.9,2.6,397,281,2,2,2,1,3.5,51.1,0.93,1.58,6.15,2.8
1,2,17.1,3.43,323,366,1,5,2,2,3,30.9,0.99,1.07,10.15,6.31
2,1,17.9,3.9,394,280,2,2,2,1,3.5,51.1,0.93,1.58,6.09,4.1
2,1,25.5,4.7,337,348,2,3,2,0,3,47,1.42,1.05,11.78,6.4
